source_provider_id,provider_id,source_category,category,source_district,mapped_district,mapping_algorithm,mapping_version
P110318,P07458,CCTV,CCTV,Kandy,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110319,P07459,CCTV,CCTV,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P110320,P07460,CCTV,CCTV,Badulla,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110321,P07461,CCTV,CCTV,Anuradhapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P110322,P07462,CCTV,CCTV,Jaffna,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P110323,P07463,CCTV,CCTV,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
P110324,P07464,CCTV,CCTV,Ratnapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P110325,P07465,CCTV,CCTV,Badulla,Kandy,category-sorted-bijection-v1,provider-map-v1
P110326,P07466,CCTV,CCTV,Nuwara Eliya,Kandy,category-sorted-bijection-v1,provider-map-v1
P110327,P07467,CCTV,CCTV,Anuradhapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110328,P07468,CCTV,CCTV,Matale,Colombo,category-sorted-bijection-v1,provider-map-v1
P110329,P07469,CCTV,CCTV,Kandy,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P110330,P07470,CCTV,CCTV,Kurunegala,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110331,P07471,CCTV,CCTV,Gampaha,Galle,category-sorted-bijection-v1,provider-map-v1
P110332,P07472,CCTV,CCTV,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P110333,P07473,CCTV,CCTV,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110334,P07474,CCTV,CCTV,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110335,P07475,CCTV,CCTV,Nuwara Eliya,Galle,category-sorted-bijection-v1,provider-map-v1
P110336,P07476,CCTV,CCTV,Gampaha,Kandy,category-sorted-bijection-v1,provider-map-v1
P110337,P07477,CCTV,CCTV,Kurunegala,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P110338,P07478,CCTV,CCTV,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P110339,P07479,CCTV,CCTV,Ratnapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P110340,P07480,CCTV,CCTV,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P110341,P07481,CCTV,CCTV,Nuwara Eliya,Jaffna,category-sorted-bijection-v1,provider-map-v1
P110342,P07482,CCTV,CCTV,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P110343,P07483,CCTV,CCTV,Colombo,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P110344,P07484,CCTV,CCTV,Jaffna,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P110345,P07485,CCTV,CCTV,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P110346,P07486,CCTV,CCTV,Colombo,Jaffna,category-sorted-bijection-v1,provider-map-v1
P110347,P07487,CCTV,CCTV,Kandy,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P110348,P07488,CCTV,CCTV,Matara,Kandy,category-sorted-bijection-v1,provider-map-v1
P110349,P07489,CCTV,CCTV,Badulla,Kalutara,category-sorted-bijection-v1,provider-map-v1
P110350,P07490,CCTV,CCTV,Kandy,Kandy,category-sorted-bijection-v1,provider-map-v1
P110351,P07491,CCTV,CCTV,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
P110352,P07492,CCTV,CCTV,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P110353,P07493,CCTV,CCTV,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P110354,P07494,CCTV,CCTV,Anuradhapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P110355,P07495,CCTV,CCTV,Batticaloa,Jaffna,category-sorted-bijection-v1,provider-map-v1
P110356,P07496,CCTV,CCTV,Anuradhapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P110357,P07497,CCTV,CCTV,Nuwara Eliya,Colombo,category-sorted-bijection-v1,provider-map-v1
P120001,P07855,Wells,Wells,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120002,P07856,Wells,Wells,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P120003,P07857,Wells,Wells,Matale,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120004,P07858,Wells,Wells,Kurunegala,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120005,P07859,Wells,Wells,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P120006,P07860,Wells,Wells,Gampaha,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120007,P07861,Wells,Wells,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P120008,P07862,Wells,Wells,Batticaloa,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120009,P07863,Wells,Wells,Kurunegala,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120010,P07864,Wells,Wells,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P120011,P07865,Wells,Wells,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P120012,P07866,Wells,Wells,Kurunegala,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120013,P07867,Wells,Wells,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P120014,P07868,Wells,Wells,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P120015,P07869,Wells,Wells,Batticaloa,Colombo,category-sorted-bijection-v1,provider-map-v1
P120016,P07870,Wells,Wells,Kalutara,Galle,category-sorted-bijection-v1,provider-map-v1
P120017,P07871,Wells,Wells,Ratnapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120018,P07872,Wells,Wells,Ratnapura,Matara,category-sorted-bijection-v1,provider-map-v1
P120019,P07873,Wells,Wells,Matale,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120020,P07874,Wells,Wells,Kandy,Kandy,category-sorted-bijection-v1,provider-map-v1
P120021,P07875,Wells,Wells,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P120022,P07876,Wells,Wells,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120023,P07877,Wells,Wells,Ratnapura,Galle,category-sorted-bijection-v1,provider-map-v1
P120024,P07878,Wells,Wells,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P120025,P07879,Wells,Wells,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120026,P07880,Wells,Wells,Matara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120027,P07881,Wells,Wells,Ratnapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120028,P07882,Wells,Wells,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120029,P07883,Wells,Wells,Nuwara Eliya,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120030,P07884,Wells,Wells,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P120031,P07885,Wells,Wells,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120032,P07886,Wells,Wells,Anuradhapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120033,P07887,Wells,Wells,Kurunegala,Matara,category-sorted-bijection-v1,provider-map-v1
P120034,P07888,Wells,Wells,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120035,P07889,Wells,Wells,Matale,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120036,P07890,Wells,Wells,Ratnapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120037,P07891,Wells,Wells,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120038,P07892,Wells,Wells,Anuradhapura,Matara,category-sorted-bijection-v1,provider-map-v1
P120039,P07893,Wells,Wells,Colombo,Kandy,category-sorted-bijection-v1,provider-map-v1
P120040,P07894,Wells,Wells,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P120041,P07895,Wells,Wells,Matara,Matara,category-sorted-bijection-v1,provider-map-v1
P120042,P07896,Wells,Wells,Jaffna,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120043,P07897,Wells,Wells,Ratnapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120044,P07898,Wells,Wells,Gampaha,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120045,P07899,Wells,Wells,Matara,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120046,P07900,Wells,Wells,Matale,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120047,P07901,Wells,Wells,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120048,P07902,Wells,Wells,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P120049,P07903,Wells,Wells,Nuwara Eliya,Colombo,category-sorted-bijection-v1,provider-map-v1
P120050,P07904,Wells,Wells,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
P120051,P07905,Wells,Wells,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P120052,P07906,Wells,Wells,Kurunegala,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120053,P07907,Wells,Wells,Gampaha,Galle,category-sorted-bijection-v1,provider-map-v1
P120054,P07908,Wells,Wells,Matara,Colombo,category-sorted-bijection-v1,provider-map-v1
P120055,P07909,Wells,Wells,Matara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120056,P07910,Wells,Wells,Kandy,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120057,P07911,Wells,Wells,Ratnapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120058,P07912,Wells,Wells,Kandy,Matara,category-sorted-bijection-v1,provider-map-v1
P120059,P07913,Wells,Wells,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120060,P07914,Wells,Wells,Kurunegala,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120061,P07915,Wells,Wells,Gampaha,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120062,P07916,Wells,Wells,Batticaloa,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120063,P07917,Wells,Wells,Jaffna,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120064,P07918,Wells,Wells,Nuwara Eliya,Kandy,category-sorted-bijection-v1,provider-map-v1
P120065,P07919,Wells,Wells,Kalutara,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120066,P07920,Wells,Wells,Nuwara Eliya,Matara,category-sorted-bijection-v1,provider-map-v1
P120067,P07921,Wells,Wells,Matara,Matara,category-sorted-bijection-v1,provider-map-v1
P120068,P07922,Wells,Wells,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P120069,P07923,Wells,Wells,Batticaloa,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120070,P07924,Wells,Wells,Matara,Kandy,category-sorted-bijection-v1,provider-map-v1
P120071,P07925,Wells,Wells,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120072,P07926,Wells,Wells,Kurunegala,Kandy,category-sorted-bijection-v1,provider-map-v1
P120073,P07927,Wells,Wells,Anuradhapura,Kandy,category-sorted-bijection-v1,provider-map-v1
P120074,P07928,Wells,Wells,Anuradhapura,Matara,category-sorted-bijection-v1,provider-map-v1
P120075,P07929,Wells,Wells,Jaffna,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120076,P07930,Wells,Wells,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120077,P07931,Wells,Wells,Anuradhapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P120078,P07932,Wells,Wells,Matara,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120079,P07933,Wells,Wells,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120080,P07934,Wells,Wells,Gampaha,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120081,P07935,Wells,Wells,Batticaloa,Colombo,category-sorted-bijection-v1,provider-map-v1
P120082,P07936,Wells,Wells,Badulla,Colombo,category-sorted-bijection-v1,provider-map-v1
P120083,P07937,Wells,Wells,Badulla,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120084,P07938,Wells,Wells,Nuwara Eliya,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120085,P07939,Wells,Wells,Gampaha,Kandy,category-sorted-bijection-v1,provider-map-v1
P120086,P07940,Wells,Wells,Anuradhapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120087,P07941,Wells,Wells,Matara,Colombo,category-sorted-bijection-v1,provider-map-v1
P120088,P07942,Wells,Wells,Jaffna,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120089,P07943,Wells,Wells,Anuradhapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120090,P07944,Wells,Wells,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120091,P07945,Wells,Wells,Gampaha,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120092,P07946,Wells,Wells,Colombo,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120093,P07947,Wells,Wells,Matale,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120094,P07948,Wells,Wells,Matale,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120095,P07949,Wells,Wells,Batticaloa,Galle,category-sorted-bijection-v1,provider-map-v1
P120096,P07950,Wells,Wells,Badulla,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120097,P07951,Wells,Wells,Colombo,Kandy,category-sorted-bijection-v1,provider-map-v1
P120098,P07952,Wells,Wells,Matale,Galle,category-sorted-bijection-v1,provider-map-v1
P120099,P07953,Wells,Wells,Gampaha,Colombo,category-sorted-bijection-v1,provider-map-v1
P120100,P07954,Wells,Wells,Matara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120101,P07955,Wells,Wells,Gampaha,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120102,P07956,Wells,Wells,Galle,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120103,P07957,Wells,Wells,Kalutara,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120104,P07958,Wells,Wells,Matale,Matara,category-sorted-bijection-v1,provider-map-v1
P120105,P07959,Wells,Wells,Badulla,Kandy,category-sorted-bijection-v1,provider-map-v1
P120106,P07960,Wells,Wells,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120107,P07961,Wells,Wells,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120108,P07962,Wells,Wells,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120109,P07963,Wells,Wells,Gampaha,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120110,P07964,Wells,Wells,Kandy,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120111,P07965,Wells,Wells,Kurunegala,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120112,P07966,Wells,Wells,Matale,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120113,P07967,Wells,Wells,Batticaloa,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120114,P07968,Wells,Wells,Galle,Kandy,category-sorted-bijection-v1,provider-map-v1
P120115,P07969,Wells,Wells,Kurunegala,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120116,P07970,Wells,Wells,Nuwara Eliya,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120117,P07971,Wells,Wells,Badulla,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120118,P07972,Wells,Wells,Anuradhapura,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120119,P07973,Wells,Wells,Jaffna,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120120,P07974,Wells,Wells,Gampaha,Colombo,category-sorted-bijection-v1,provider-map-v1
P120121,P07975,Wells,Wells,Kurunegala,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120122,P07976,Wells,Wells,Kalutara,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120123,P07977,Wells,Wells,Ratnapura,Colombo,category-sorted-bijection-v1,provider-map-v1
P120124,P07978,Wells,Wells,Anuradhapura,Galle,category-sorted-bijection-v1,provider-map-v1
P120125,P07979,Wells,Wells,Kurunegala,Colombo,category-sorted-bijection-v1,provider-map-v1
P120126,P07980,Wells,Wells,Batticaloa,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120127,P07981,Wells,Wells,Matale,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120128,P07982,Wells,Wells,Batticaloa,Galle,category-sorted-bijection-v1,provider-map-v1
P120129,P07983,Wells,Wells,Kandy,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120130,P07984,Wells,Wells,Jaffna,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120131,P07985,Wells,Wells,Ratnapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120132,P07986,Wells,Wells,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P120133,P07987,Wells,Wells,Badulla,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120134,P07988,Wells,Wells,Matale,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120135,P07989,Wells,Wells,Kandy,Matara,category-sorted-bijection-v1,provider-map-v1
P120136,P07990,Wells,Wells,Batticaloa,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120137,P07991,Wells,Wells,Colombo,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120138,P07992,Wells,Wells,Kurunegala,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120139,P07993,Wells,Wells,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120140,P07994,Wells,Wells,Matale,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120141,P07995,Wells,Wells,Colombo,Kandy,category-sorted-bijection-v1,provider-map-v1
P120142,P07996,Wells,Wells,Matara,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120143,P07997,Wells,Wells,Anuradhapura,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120144,P07998,Wells,Wells,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120145,P07999,Wells,Wells,Nuwara Eliya,Kandy,category-sorted-bijection-v1,provider-map-v1
P120146,P08000,Wells,Wells,Colombo,Colombo,category-sorted-bijection-v1,provider-map-v1
P120147,P08001,Wells,Wells,Colombo,Galle,category-sorted-bijection-v1,provider-map-v1
P120148,P08002,Wells,Wells,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120149,P08003,Wells,Wells,Jaffna,Kandy,category-sorted-bijection-v1,provider-map-v1
P120150,P08004,Wells,Wells,Kalutara,Galle,category-sorted-bijection-v1,provider-map-v1
P120151,P08005,Wells,Wells,Batticaloa,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120152,P08006,Wells,Wells,Galle,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120153,P08007,Wells,Wells,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120154,P08008,Wells,Wells,Jaffna,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120155,P08009,Wells,Wells,Batticaloa,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120156,P08010,Wells,Wells,Gampaha,Kandy,category-sorted-bijection-v1,provider-map-v1
P120157,P08011,Wells,Wells,Anuradhapura,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120158,P08012,Wells,Wells,Ratnapura,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120159,P08013,Wells,Wells,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120160,P08014,Wells,Wells,Kalutara,Matara,category-sorted-bijection-v1,provider-map-v1
P120161,P08015,Wells,Wells,Galle,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120162,P08016,Wells,Wells,Kalutara,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120163,P08017,Wells,Wells,Jaffna,Matara,category-sorted-bijection-v1,provider-map-v1
P120164,P08018,Wells,Wells,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P120165,P08019,Wells,Wells,Kurunegala,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120166,P08020,Wells,Wells,Badulla,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120167,P08021,Wells,Wells,Nuwara Eliya,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120168,P08022,Wells,Wells,Batticaloa,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120169,P08023,Wells,Wells,Nuwara Eliya,Kurunegala,category-sorted-bijection-v1,provider-map-v1
P120170,P08024,Wells,Wells,Kurunegala,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120171,P08025,Wells,Wells,Kandy,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120172,P08026,Wells,Wells,Gampaha,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120173,P08027,Wells,Wells,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P120174,P08028,Wells,Wells,Colombo,Matara,category-sorted-bijection-v1,provider-map-v1
P120175,P08029,Wells,Wells,Kalutara,Kandy,category-sorted-bijection-v1,provider-map-v1
P120176,P08030,Wells,Wells,Kurunegala,Galle,category-sorted-bijection-v1,provider-map-v1
P120177,P08031,Wells,Wells,Kalutara,Colombo,category-sorted-bijection-v1,provider-map-v1
P120178,P08032,Wells,Wells,Matara,Kandy,category-sorted-bijection-v1,provider-map-v1
P120179,P08033,Wells,Wells,Colombo,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120180,P08034,Wells,Wells,Ratnapura,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120181,P08035,Wells,Wells,Ratnapura,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120182,P08036,Wells,Wells,Galle,Colombo,category-sorted-bijection-v1,provider-map-v1
P120183,P08037,Wells,Wells,Gampaha,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120184,P08038,Wells,Wells,Gampaha,Colombo,category-sorted-bijection-v1,provider-map-v1
P120185,P08039,Wells,Wells,Badulla,Galle,category-sorted-bijection-v1,provider-map-v1
P120186,P08040,Wells,Wells,Nuwara Eliya,Kalutara,category-sorted-bijection-v1,provider-map-v1
P120187,P08041,Wells,Wells,Matale,Kandy,category-sorted-bijection-v1,provider-map-v1
P120188,P08042,Wells,Wells,Galle,Gampaha,category-sorted-bijection-v1,provider-map-v1
P120189,P08043,Wells,Wells,Anuradhapura,Matara,category-sorted-bijection-v1,provider-map-v1
P120190,P08044,Wells,Wells,Badulla,Batticaloa,category-sorted-bijection-v1,provider-map-v1
P120191,P08045,Wells,Wells,Jaffna,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120192,P08046,Wells,Wells,Kalutara,Galle,category-sorted-bijection-v1,provider-map-v1
P120193,P08047,Wells,Wells,Colombo,Anuradhapura,category-sorted-bijection-v1,provider-map-v1
P120194,P08048,Wells,Wells,Kurunegala,Jaffna,category-sorted-bijection-v1,provider-map-v1
P120195,P08049,Wells,Wells,Galle,Batticaloa,category-sorted-bijection-v1,provider-map-v1
